"X","time_period","rainfall","mean_temperature","disease_cases","population","location","Cases","E","month","ID_year","ID_spat","rainsum","meantemperature","group"
12,"2002-01",77.274,26.07,2412,2634026.19919491,"MatoGrosso",2412,2634026.19919491,1,2002,"MatoGrosso",77.274,26.07,0
13,"2002-02",41.74,26.45,2380,2634026.19919491,"MatoGrosso",2380,2634026.19919491,2,2002,"MatoGrosso",41.74,26.45,0
14,"2002-03",239.939,25.64,1738,2634026.19919491,"MatoGrosso",1738,2634026.19919491,3,2002,"MatoGrosso",239.939,25.64,0
15,"2002-04",305.565,24.54,692,2634026.19919491,"MatoGrosso",692,2634026.19919491,4,2002,"MatoGrosso",305.565,24.54,0
16,"2002-05",429.613,24.21,341,2634026.19919491,"MatoGrosso",341,2634026.19919491,5,2002,"MatoGrosso",429.613,24.21,0
17,"2002-06",383.926,23.44,201,2634026.19919491,"MatoGrosso",201,2634026.19919491,6,2002,"MatoGrosso",383.926,23.44,0
18,"2002-07",201.26,24.09,135,2634026.19919491,"MatoGrosso",135,2634026.19919491,7,2002,"MatoGrosso",201.26,24.09,0
19,"2002-08",211.117,24.31,108,2634026.19919491,"MatoGrosso",108,2634026.19919491,8,2002,"MatoGrosso",211.117,24.31,0
20,"2002-09",94.774,25.6,86,2634026.19919491,"MatoGrosso",86,2634026.19919491,9,2002,"MatoGrosso",94.774,25.6,0
21,"2002-10",118.396,26.59,235,2634026.19919491,"MatoGrosso",235,2634026.19919491,10,2002,"MatoGrosso",118.396,26.59,0
22,"2002-11",184.214,25.24,557,2634026.19919491,"MatoGrosso",557,2634026.19919491,11,2002,"MatoGrosso",184.214,25.24,0
23,"2002-12",109.596,25.67,1032,2634026.19919491,"MatoGrosso",1032,2634026.19919491,12,2002,"MatoGrosso",109.596,25.67,0
24,"2003-01",17.951,27.12,2637,2664231.73534787,"MatoGrosso",2637,2664231.73534787,1,2003,"MatoGrosso",17.951,27.12,0
25,"2003-02",43.188,27.53,3511,2664231.73534787,"MatoGrosso",3511,2664231.73534787,2,2003,"MatoGrosso",43.188,27.53,0
26,"2003-03",142.072,26.78,1472,2664231.73534787,"MatoGrosso",1472,2664231.73534787,3,2003,"MatoGrosso",142.072,26.78,0
27,"2003-04",311.996,25.26,527,2664231.73534787,"MatoGrosso",527,2664231.73534787,4,2003,"MatoGrosso",311.996,25.26,0
28,"2003-05",439.211,23.96,298,2664231.73534787,"MatoGrosso",298,2664231.73534787,5,2003,"MatoGrosso",439.211,23.96,0
29,"2003-06",336.657,23.66,140,2664231.73534787,"MatoGrosso",140,2664231.73534787,6,2003,"MatoGrosso",336.657,23.66,0
30,"2003-07",309.287,23.51,96,2664231.73534787,"MatoGrosso",96,2664231.73534787,7,2003,"MatoGrosso",309.287,23.51,0
31,"2003-08",187.685,24.42,50,2664231.73534787,"MatoGrosso",50,2664231.73534787,8,2003,"MatoGrosso",187.685,24.42,0
32,"2003-09",158.435,24.73,70,2664231.73534787,"MatoGrosso",70,2664231.73534787,9,2003,"MatoGrosso",158.435,24.73,0
33,"2003-10",120.717,25.71,171,2664231.73534787,"MatoGrosso",171,2664231.73534787,10,2003,"MatoGrosso",120.717,25.71,0
34,"2003-11",155.702,25.27,694,2664231.73534787,"MatoGrosso",694,2664231.73534787,11,2003,"MatoGrosso",155.702,25.27,0
35,"2003-12",90.621,25.99,808,2664231.73534787,"MatoGrosso",808,2664231.73534787,12,2003,"MatoGrosso",90.621,25.99,0
36,"2004-01",80.785,26.09,517,2694434.44489324,"MatoGrosso",517,2694434.44489324,1,2004,"MatoGrosso",80.785,26.09,0
37,"2004-02",113.982,26.33,446,2694434.44489324,"MatoGrosso",446,2694434.44489324,2,2004,"MatoGrosso",113.982,26.33,0
38,"2004-03",147.483,26.15,408,2694434.44489324,"MatoGrosso",408,2694434.44489324,3,2004,"MatoGrosso",147.483,26.15,0
39,"2004-04",331.801,25.19,237,2694434.44489324,"MatoGrosso",237,2694434.44489324,4,2004,"MatoGrosso",331.801,25.19,0
40,"2004-05",472.48,23.98,143,2694434.44489324,"MatoGrosso",143,2694434.44489324,5,2004,"MatoGrosso",472.48,23.98,0
41,"2004-06",269.241,23.68,92,2694434.44489324,"MatoGrosso",92,2694434.44489324,6,2004,"MatoGrosso",269.241,23.68,0
42,"2004-07",244.894,23.48,64,2694434.44489324,"MatoGrosso",64,2694434.44489324,7,2004,"MatoGrosso",244.894,23.48,0
43,"2004-08",181.692,24.21,27,2694434.44489324,"MatoGrosso",27,2694434.44489324,8,2004,"MatoGrosso",181.692,24.21,0
44,"2004-09",166.372,24.63,49,2694434.44489324,"MatoGrosso",49,2694434.44489324,9,2004,"MatoGrosso",166.372,24.63,0
45,"2004-10",143.559,25.57,450,2694434.44489324,"MatoGrosso",450,2694434.44489324,10,2004,"MatoGrosso",143.559,25.57,0
46,"2004-11",62.237,26.65,2131,2694434.44489324,"MatoGrosso",2131,2694434.44489324,11,2004,"MatoGrosso",62.237,26.65,0
47,"2004-12",134.69,26.12,1714,2694434.44489324,"MatoGrosso",1714,2694434.44489324,12,2004,"MatoGrosso",134.69,26.12,0
48,"2005-01",179.943,25.4,1824,2724634.52427638,"MatoGrosso",1824,2724634.52427638,1,2005,"MatoGrosso",179.943,25.4,0
49,"2005-02",145.872,25.68,1347,2724634.52427638,"MatoGrosso",1347,2724634.52427638,2,2005,"MatoGrosso",145.872,25.68,0
50,"2005-03",144.919,26.14,1166,2724634.52427638,"MatoGrosso",1166,2724634.52427638,3,2005,"MatoGrosso",144.919,26.14,0
51,"2005-04",464.647,24.58,1082,2724634.52427638,"MatoGrosso",1082,2724634.52427638,4,2005,"MatoGrosso",464.647,24.58,0
52,"2005-05",366.241,24.43,827,2724634.52427638,"MatoGrosso",827,2724634.52427638,5,2005,"MatoGrosso",366.241,24.43,0
53,"2005-06",226.686,24.56,372,2724634.52427638,"MatoGrosso",372,2724634.52427638,6,2005,"MatoGrosso",226.686,24.56,0
54,"2005-07",281.369,23.83,136,2724634.52427638,"MatoGrosso",136,2724634.52427638,7,2005,"MatoGrosso",281.369,23.83,0
55,"2005-08",201.352,24.57,67,2724634.52427638,"MatoGrosso",67,2724634.52427638,8,2005,"MatoGrosso",201.352,24.57,0
56,"2005-09",87.977,25.98,80,2724634.52427638,"MatoGrosso",80,2724634.52427638,9,2005,"MatoGrosso",87.977,25.98,0
57,"2005-10",124.182,26.47,225,2724634.52427638,"MatoGrosso",225,2724634.52427638,10,2005,"MatoGrosso",124.182,26.47,0
58,"2005-11",175.039,25.68,867,2724634.52427638,"MatoGrosso",867,2724634.52427638,11,2005,"MatoGrosso",175.039,25.68,0
59,"2005-12",221.094,25.01,830,2724634.52427638,"MatoGrosso",830,2724634.52427638,12,2005,"MatoGrosso",221.094,25.01,0
60,"2006-01",312.102,24.48,1073,2754497.22248525,"MatoGrosso",1073,2754497.22248525,1,2006,"MatoGrosso",312.102,24.48,0
61,"2006-02",110.913,25.3,1066,2754497.22248525,"MatoGrosso",1066,2754497.22248525,2,2006,"MatoGrosso",110.913,25.3,0
62,"2006-03",152.827,25.87,1469,2754497.22248525,"MatoGrosso",1469,2754497.22248525,3,2006,"MatoGrosso",152.827,25.87,0
63,"2006-04",222.887,25.55,872,2754497.22248525,"MatoGrosso",872,2754497.22248525,4,2006,"MatoGrosso",222.887,25.55,0
64,"2006-05",506.416,23.72,580,2754497.22248525,"MatoGrosso",580,2754497.22248525,5,2006,"MatoGrosso",506.416,23.72,0
65,"2006-06",364.917,23.56,213,2754497.22248525,"MatoGrosso",213,2754497.22248525,6,2006,"MatoGrosso",364.917,23.56,0
66,"2006-07",301.102,23.74,143,2754497.22248525,"MatoGrosso",143,2754497.22248525,7,2006,"MatoGrosso",301.102,23.74,0
67,"2006-08",183.767,24.54,173,2754497.22248525,"MatoGrosso",173,2754497.22248525,8,2006,"MatoGrosso",183.767,24.54,0
68,"2006-09",119.832,25.37,98,2754497.22248525,"MatoGrosso",98,2754497.22248525,9,2006,"MatoGrosso",119.832,25.37,0
69,"2006-10",108.331,26.52,262,2754497.22248525,"MatoGrosso",262,2754497.22248525,10,2006,"MatoGrosso",108.331,26.52,0
70,"2006-11",174.358,25.14,1381,2754497.22248525,"MatoGrosso",1381,2754497.22248525,11,2006,"MatoGrosso",174.358,25.14,0
71,"2006-12",89.409,25.89,1182,2754497.22248525,"MatoGrosso",1182,2754497.22248525,12,2006,"MatoGrosso",89.409,25.89,0
72,"2007-01",64.373,26.36,2567,2783232.75022252,"MatoGrosso",2567,2783232.75022252,1,2007,"MatoGrosso",64.373,26.36,0
73,"2007-02",31.997,27.38,2939,2783232.75022252,"MatoGrosso",2939,2783232.75022252,2,2007,"MatoGrosso",31.997,27.38,0
74,"2007-03",202.012,26.07,3104,2783232.75022252,"MatoGrosso",3104,2783232.75022252,3,2007,"MatoGrosso",202.012,26.07,0
75,"2007-04",314.624,24.86,2025,2783232.75022252,"MatoGrosso",2025,2783232.75022252,4,2007,"MatoGrosso",314.624,24.86,0
76,"2007-05",458.172,24.07,1232,2783232.75022252,"MatoGrosso",1232,2783232.75022252,5,2007,"MatoGrosso",458.172,24.07,0
77,"2007-06",356.493,23.59,631,2783232.75022252,"MatoGrosso",631,2783232.75022252,6,2007,"MatoGrosso",356.493,23.59,0
78,"2007-07",260.449,23.94,340,2783232.75022252,"MatoGrosso",340,2783232.75022252,7,2007,"MatoGrosso",260.449,23.94,0
79,"2007-08",219.895,24.18,211,2783232.75022252,"MatoGrosso",211,2783232.75022252,8,2007,"MatoGrosso",219.895,24.18,0
80,"2007-09",168.348,24.71,134,2783232.75022252,"MatoGrosso",134,2783232.75022252,9,2007,"MatoGrosso",168.348,24.71,0
81,"2007-10",169.289,25.19,276,2783232.75022252,"MatoGrosso",276,2783232.75022252,10,2007,"MatoGrosso",169.289,25.19,0
82,"2007-11",89.797,26,690,2783232.75022252,"MatoGrosso",690,2783232.75022252,11,2007,"MatoGrosso",89.797,26,0
83,"2007-12",220.394,24.63,865,2783232.75022252,"MatoGrosso",865,2783232.75022252,12,2007,"MatoGrosso",220.394,24.63,0
84,"2008-01",73.041,25.3,1478,2811046.04757393,"MatoGrosso",1478,2811046.04757393,1,2008,"MatoGrosso",73.041,25.3,0
85,"2008-02",131.569,25.11,1563,2811046.04757393,"MatoGrosso",1563,2811046.04757393,2,2008,"MatoGrosso",131.569,25.11,0
86,"2008-03",100.053,25.54,1859,2811046.04757393,"MatoGrosso",1859,2811046.04757393,3,2008,"MatoGrosso",100.053,25.54,0
87,"2008-04",239.587,25.45,1213,2811046.04757393,"MatoGrosso",1213,2811046.04757393,4,2008,"MatoGrosso",239.587,25.45,0
88,"2008-05",477.409,23.75,428,2811046.04757393,"MatoGrosso",428,2811046.04757393,5,2008,"MatoGrosso",477.409,23.75,0
89,"2008-06",398.714,23.35,152,2811046.04757393,"MatoGrosso",152,2811046.04757393,6,2008,"MatoGrosso",398.714,23.35,0
90,"2008-07",295.253,23.47,60,2811046.04757393,"MatoGrosso",60,2811046.04757393,7,2008,"MatoGrosso",295.253,23.47,0
91,"2008-08",192.882,24.55,113,2811046.04757393,"MatoGrosso",113,2811046.04757393,8,2008,"MatoGrosso",192.882,24.55,0
92,"2008-09",145.287,25,169,2811046.04757393,"MatoGrosso",169,2811046.04757393,9,2008,"MatoGrosso",145.287,25,0
93,"2008-10",181.777,25.22,188,2811046.04757393,"MatoGrosso",188,2811046.04757393,10,2008,"MatoGrosso",181.777,25.22,0
94,"2008-11",151.421,25.38,491,2811046.04757393,"MatoGrosso",491,2811046.04757393,11,2008,"MatoGrosso",151.421,25.38,0
95,"2008-12",258.02,24.53,1043,2811046.04757393,"MatoGrosso",1043,2811046.04757393,12,2008,"MatoGrosso",258.02,24.53,0
96,"2009-01",164.769,24.63,3572,2838229.88609054,"MatoGrosso",3572,2838229.88609054,1,2009,"MatoGrosso",164.769,24.63,0
97,"2009-02",83.464,25.17,7171,2838229.88609054,"MatoGrosso",7171,2838229.88609054,2,2009,"MatoGrosso",83.464,25.17,0
98,"2009-03",200.635,25.24,8338,2838229.88609054,"MatoGrosso",8338,2838229.88609054,3,2009,"MatoGrosso",200.635,25.24,0
99,"2009-04",169.366,25.59,10333,2838229.88609054,"MatoGrosso",10333,2838229.88609054,4,2009,"MatoGrosso",169.366,25.59,0
100,"2009-05",149.659,25.78,9064,2838229.88609054,"MatoGrosso",9064,2838229.88609054,5,2009,"MatoGrosso",149.659,25.78,0
101,"2009-06",395.115,23.99,3059,2838229.88609054,"MatoGrosso",3059,2838229.88609054,6,2009,"MatoGrosso",395.115,23.99,0
102,"2009-07",229.453,24.29,1825,2838229.88609054,"MatoGrosso",1825,2838229.88609054,7,2009,"MatoGrosso",229.453,24.29,0
103,"2009-08",147.191,25.13,1290,2838229.88609054,"MatoGrosso",1290,2838229.88609054,8,2009,"MatoGrosso",147.191,25.13,0
104,"2009-09",88.808,26.48,1236,2838229.88609054,"MatoGrosso",1236,2838229.88609054,9,2009,"MatoGrosso",88.808,26.48,0
105,"2009-10",120.159,26.96,2353,2838229.88609054,"MatoGrosso",2353,2838229.88609054,10,2009,"MatoGrosso",120.159,26.96,0
106,"2009-11",59.422,27.09,7270,2838229.88609054,"MatoGrosso",7270,2838229.88609054,11,2009,"MatoGrosso",59.422,27.09,0
107,"2009-12",68.031,26.75,8921,2838229.88609054,"MatoGrosso",8921,2838229.88609054,12,2009,"MatoGrosso",68.031,26.75,0
108,"2010-01",33.382,26.89,17344,2864974.56728055,"MatoGrosso",17344,2864974.56728055,1,2010,"MatoGrosso",33.382,26.89,0
109,"2010-02",73.117,27.34,15653,2864974.56728055,"MatoGrosso",15653,2864974.56728055,2,2010,"MatoGrosso",73.117,27.34,0
110,"2010-03",179.962,26.66,11248,2864974.56728055,"MatoGrosso",11248,2864974.56728055,3,2010,"MatoGrosso",179.962,26.66,0
111,"2010-04",456.672,25.08,5266,2864974.56728055,"MatoGrosso",5266,2864974.56728055,4,2010,"MatoGrosso",456.672,25.08,0
112,"2010-05",464.3,24.58,2303,2864974.56728055,"MatoGrosso",2303,2864974.56728055,5,2010,"MatoGrosso",464.3,24.58,0
113,"2010-06",331.474,24.31,1336,2864974.56728055,"MatoGrosso",1336,2864974.56728055,6,2010,"MatoGrosso",331.474,24.31,0
114,"2010-07",279.126,24.02,1125,2864974.56728055,"MatoGrosso",1125,2864974.56728055,7,2010,"MatoGrosso",279.126,24.02,0
115,"2010-08",217.624,24.56,666,2864974.56728055,"MatoGrosso",666,2864974.56728055,8,2010,"MatoGrosso",217.624,24.56,0
116,"2010-09",145.467,25.49,879,2864974.56728055,"MatoGrosso",879,2864974.56728055,9,2010,"MatoGrosso",145.467,25.49,0
117,"2010-10",126.771,26.18,1272,2864974.56728055,"MatoGrosso",1272,2864974.56728055,10,2010,"MatoGrosso",126.771,26.18,0
118,"2010-11",190.823,25.1,3687,2864974.56728055,"MatoGrosso",3687,2864974.56728055,11,2010,"MatoGrosso",190.823,25.1,0
119,"2010-12",170.313,24.86,7781,2864974.56728055,"MatoGrosso",7781,2864974.56728055,12,2010,"MatoGrosso",170.313,24.86,0
120,"2011-01",107.417,25.12,9382,2891338.64545417,"MatoGrosso",9382,2891338.64545417,1,2011,"MatoGrosso",107.417,25.12,0
121,"2011-02",160.697,24.96,5322,2891338.64545417,"MatoGrosso",5322,2891338.64545417,2,2011,"MatoGrosso",160.697,24.96,0
122,"2011-03",260.763,24.55,3428,2891338.64545417,"MatoGrosso",3428,2891338.64545417,3,2011,"MatoGrosso",260.763,24.55,0
123,"2011-04",241.471,24.82,1629,2891338.64545417,"MatoGrosso",1629,2891338.64545417,4,2011,"MatoGrosso",241.471,24.82,0
124,"2011-05",545.782,23.91,748,2891338.64545417,"MatoGrosso",748,2891338.64545417,5,2011,"MatoGrosso",545.782,23.91,0
125,"2011-06",324.314,24.08,321,2891338.64545417,"MatoGrosso",321,2891338.64545417,6,2011,"MatoGrosso",324.314,24.08,0
126,"2011-07",233.295,23.94,224,2891338.64545417,"MatoGrosso",224,2891338.64545417,7,2011,"MatoGrosso",233.295,23.94,0
127,"2011-08",139.292,24.81,215,2891338.64545417,"MatoGrosso",215,2891338.64545417,8,2011,"MatoGrosso",139.292,24.81,0
128,"2011-09",170.944,25.11,157,2891338.64545417,"MatoGrosso",157,2891338.64545417,9,2011,"MatoGrosso",170.944,25.11,0
129,"2011-10",174.368,25.19,300,2891338.64545417,"MatoGrosso",300,2891338.64545417,10,2011,"MatoGrosso",174.368,25.19,0
130,"2011-11",184.036,25.05,343,2891338.64545417,"MatoGrosso",343,2891338.64545417,11,2011,"MatoGrosso",184.036,25.05,0
131,"2011-12",105.213,25.49,911,2891338.64545417,"MatoGrosso",911,2891338.64545417,12,2011,"MatoGrosso",105.213,25.49,0
132,"2012-01",168.118,25.09,1907,2917278.20487874,"MatoGrosso",1907,2917278.20487874,1,2012,"MatoGrosso",168.118,25.09,0
133,"2012-02",183.842,24.39,3401,2917278.20487874,"MatoGrosso",3401,2917278.20487874,2,2012,"MatoGrosso",183.842,24.39,0
134,"2012-03",222.045,24.67,5479,2917278.20487874,"MatoGrosso",5479,2917278.20487874,3,2012,"MatoGrosso",222.045,24.67,0
135,"2012-04",399.286,24.22,5908,2917278.20487874,"MatoGrosso",5908,2917278.20487874,4,2012,"MatoGrosso",399.286,24.22,0
136,"2012-05",287.503,24.29,5066,2917278.20487874,"MatoGrosso",5066,2917278.20487874,5,2012,"MatoGrosso",287.503,24.29,0
137,"2012-06",213.321,24.2,2554,2917278.20487874,"MatoGrosso",2554,2917278.20487874,6,2012,"MatoGrosso",213.321,24.2,0
138,"2012-07",294.457,23.59,1749,2917278.20487874,"MatoGrosso",1749,2917278.20487874,7,2012,"MatoGrosso",294.457,23.59,0
139,"2012-08",206.745,24.28,1072,2917278.20487874,"MatoGrosso",1072,2917278.20487874,8,2012,"MatoGrosso",206.745,24.28,0
140,"2012-09",117.423,25.41,571,2917278.20487874,"MatoGrosso",571,2917278.20487874,9,2012,"MatoGrosso",117.423,25.41,0
141,"2012-10",100.565,26.32,1007,2917278.20487874,"MatoGrosso",1007,2917278.20487874,10,2012,"MatoGrosso",100.565,26.32,0
142,"2012-11",115.291,26.67,1999,2917278.20487874,"MatoGrosso",1999,2917278.20487874,11,2012,"MatoGrosso",115.291,26.67,0
143,"2012-12",155.738,25.38,2889,2917278.20487874,"MatoGrosso",2889,2917278.20487874,12,2012,"MatoGrosso",155.738,25.38,0
144,"2013-01",22.784,26.79,8240,2942881.07701959,"MatoGrosso",8240,2942881.07701959,1,2013,"MatoGrosso",22.784,26.79,0
145,"2013-02",230.982,24.85,7899,2942881.07701959,"MatoGrosso",7899,2942881.07701959,2,2013,"MatoGrosso",230.982,24.85,0
146,"2013-03",106.493,26.08,7153,2942881.07701959,"MatoGrosso",7153,2942881.07701959,3,2013,"MatoGrosso",106.493,26.08,0
147,"2013-04",282.41,25.61,4864,2942881.07701959,"MatoGrosso",4864,2942881.07701959,4,2013,"MatoGrosso",282.41,25.61,0
148,"2013-05",442.064,24.24,2256,2942881.07701959,"MatoGrosso",2256,2942881.07701959,5,2013,"MatoGrosso",442.064,24.24,0
149,"2013-06",260.417,24.43,1007,2942881.07701959,"MatoGrosso",1007,2942881.07701959,6,2013,"MatoGrosso",260.417,24.43,0
150,"2013-07",273.53,23.71,628,2942881.07701959,"MatoGrosso",628,2942881.07701959,7,2013,"MatoGrosso",273.53,23.71,0
151,"2013-08",237.837,24.08,397,2942881.07701959,"MatoGrosso",397,2942881.07701959,8,2013,"MatoGrosso",237.837,24.08,0
152,"2013-09",141.854,24.87,334,2942881.07701959,"MatoGrosso",334,2942881.07701959,9,2013,"MatoGrosso",141.854,24.87,0
153,"2013-10",119.175,25.75,457,2942881.07701959,"MatoGrosso",457,2942881.07701959,10,2013,"MatoGrosso",119.175,25.75,0
154,"2013-11",130.843,25.41,678,2942881.07701959,"MatoGrosso",678,2942881.07701959,11,2013,"MatoGrosso",130.843,25.41,0
155,"2013-12",96.008,25.59,762,2942881.07701959,"MatoGrosso",762,2942881.07701959,12,2013,"MatoGrosso",96.008,25.59,0
156,"2014-01",62.082,25.87,1039,2968176.53903182,"MatoGrosso",1039,2968176.53903182,1,2014,"MatoGrosso",62.082,25.87,0
157,"2014-02",100.566,25.8,1244,2968176.53903182,"MatoGrosso",1244,2968176.53903182,2,2014,"MatoGrosso",100.566,25.8,0
158,"2014-03",124.241,26.34,1146,2968176.53903182,"MatoGrosso",1146,2968176.53903182,3,2014,"MatoGrosso",124.241,26.34,0
159,"2014-04",268.81,25.44,1112,2968176.53903182,"MatoGrosso",1112,2968176.53903182,4,2014,"MatoGrosso",268.81,25.44,0
160,"2014-05",313.913,25.11,708,2968176.53903182,"MatoGrosso",708,2968176.53903182,5,2014,"MatoGrosso",313.913,25.11,0
161,"2014-06",371.171,24.05,397,2968176.53903182,"MatoGrosso",397,2968176.53903182,6,2014,"MatoGrosso",371.171,24.05,0
162,"2014-07",216.12,24.22,279,2968176.53903182,"MatoGrosso",279,2968176.53903182,7,2014,"MatoGrosso",216.12,24.22,0
163,"2014-08",210.253,24.36,230,2968176.53903182,"MatoGrosso",230,2968176.53903182,8,2014,"MatoGrosso",210.253,24.36,0
164,"2014-09",86.869,25.99,299,2968176.53903182,"MatoGrosso",299,2968176.53903182,9,2014,"MatoGrosso",86.869,25.99,0
165,"2014-10",182.334,25.43,305,2968176.53903182,"MatoGrosso",305,2968176.53903182,10,2014,"MatoGrosso",182.334,25.43,0
166,"2014-11",141.21,25.57,296,2968176.53903182,"MatoGrosso",296,2968176.53903182,11,2014,"MatoGrosso",141.21,25.57,0
167,"2014-12",79.724,26.08,497,2968176.53903182,"MatoGrosso",497,2968176.53903182,12,2014,"MatoGrosso",79.724,26.08,0
168,"2015-01",102.2,25.68,743,2993179.22949298,"MatoGrosso",743,2993179.22949298,1,2015,"MatoGrosso",102.2,25.68,0
169,"2015-02",60.002,26.6,1025,2993179.22949298,"MatoGrosso",1025,2993179.22949298,2,2015,"MatoGrosso",60.002,26.6,0
170,"2015-03",144.416,26.05,1914,2993179.22949298,"MatoGrosso",1914,2993179.22949298,3,2015,"MatoGrosso",144.416,26.05,0
171,"2015-04",229.439,25.84,2875,2993179.22949298,"MatoGrosso",2875,2993179.22949298,4,2015,"MatoGrosso",229.439,25.84,0
172,"2015-05",316.909,24.78,3368,2993179.22949298,"MatoGrosso",3368,2993179.22949298,5,2015,"MatoGrosso",316.909,24.78,0
173,"2015-06",305.223,24.23,2196,2993179.22949298,"MatoGrosso",2196,2993179.22949298,6,2015,"MatoGrosso",305.223,24.23,0
174,"2015-07",222.317,24.37,1091,2993179.22949298,"MatoGrosso",1091,2993179.22949298,7,2015,"MatoGrosso",222.317,24.37,0
175,"2015-08",159.362,25.16,847,2993179.22949298,"MatoGrosso",847,2993179.22949298,8,2015,"MatoGrosso",159.362,25.16,0
176,"2015-09",46.806,27.16,769,2993179.22949298,"MatoGrosso",769,2993179.22949298,9,2015,"MatoGrosso",46.806,27.16,0
177,"2015-10",32.25,28.71,764,2993179.22949298,"MatoGrosso",764,2993179.22949298,10,2015,"MatoGrosso",32.25,28.71,0
178,"2015-11",99.931,27.07,1369,2993179.22949298,"MatoGrosso",1369,2993179.22949298,11,2015,"MatoGrosso",99.931,27.07,0
179,"2015-12",45.932,27.31,3512,2993179.22949298,"MatoGrosso",3512,2993179.22949298,12,2015,"MatoGrosso",45.932,27.31,0
180,"2016-01",5.112,28.6,5649,3017933.06413573,"MatoGrosso",5649,3017933.06413573,1,2016,"MatoGrosso",5.112,28.6,0
181,"2016-02",80.829,27.29,6711,3017933.06413573,"MatoGrosso",6711,3017933.06413573,2,2016,"MatoGrosso",80.829,27.29,0
182,"2016-03",93.776,27.97,3850,3017933.06413573,"MatoGrosso",3850,3017933.06413573,3,2016,"MatoGrosso",93.776,27.97,0
183,"2016-04",345.582,25.79,1519,3017933.06413573,"MatoGrosso",1519,3017933.06413573,4,2016,"MatoGrosso",345.582,25.79,0
